tweet_id,annotation1,annotation2,annotation3,gold_label
1385905470569861120,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386973002936373248,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386051453081501696,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385966825196896256,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385902920235896832,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385917606087970816,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385944630395559936,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386028290880811008,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386016030359703552,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386565286044729088,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386279053083164672,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386111368152064000,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386409830529732608,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386009391791591424,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386014311798120448,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385928472133083136,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1387228980605071104,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385945149407174656,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386101503128227840,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386080111049465856,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385972032559468288,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386218272140505088,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386395710522679296,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386628134250893312,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385929996628381696,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385947032968482816,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386003251577896704,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385920807474540288,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385998690360438784,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385986441998708736,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385907887868874752,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385904459109347328,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386762534875766784,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386346225578909696,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386004166124916736,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385921419238797312,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385935383507177472,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386005556155015168,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386086156924821504,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386265457154481920,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1387493103834177536,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385967561012039680,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386114427406061568,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386943032289726464,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1387354957108682752,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386015177833857024,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386654495359356928,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385923417770188800,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386206167853146112,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386968753032683520,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386109020918804480,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386110350269976320,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386025482664259584,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386003623872712704,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386020810674958336,Supportive,Supportive,Supportive,Supportive
1386003271521800192,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386116587682369536,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385923488372961280,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385940283574132736,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385957405494816768,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386195185995030528,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386399569777413888,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385905825437335552,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386079380942823424,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386075805042810880,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386011266658017280,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385976469327912704,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385918965134729216,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386736209276383232,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385978368437407488,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385993579722543104,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386002694595284736,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386078549346488320,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385996580944232448,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385964626333118464,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385973998362808320,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385929518758731520,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385930593230282752,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385975337167769600,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385967635188289536,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386036659297390336,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385944847555641088,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385969808831811584,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385969533618425856,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386002258375106304,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385989942443118336,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386054980839280640,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385998837312073728,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386069660832079872,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385936656251985920,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386107468250505216,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386037938933350400,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385919686139863040,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386108189322665984,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386373962540662784,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385905218970259456,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385925199523205120,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385946009780510720,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385927669867450368,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1387026626043686912,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386060023621558272,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1387029554099675136,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385998098309210112,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386354386629275648,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1387085435436929024,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385964129245093888,Supportive,Not Supportive,Supportive,Supportive
1385923392361086720,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386104061796179968,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386057859214024704,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385967090348265472,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386000377330479104,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385906236160347904,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386048809482981120,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385926558620258304,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386715357272973312,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386059419033669632,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386065678151479296,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385979607397146624,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386003938189745920,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386031322775359488,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386030054791159808,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386012798795149312,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385942040228204288,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386587652317716480,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385911280716992512,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386042453292158720,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386273992848265216,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386003469560164352,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385916781571756032,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385968661702262784,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385967927736864768,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386009048605249536,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386097372145537024,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385986476316495872,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385970616776470528,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386195860485197824,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385975921329549312,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385999673438220288,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385917270732406784,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385986364764823552,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386078165664247808,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385975011287044096,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386078830599839488,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386220473231499264,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385910213585276928,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386118097241837568,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385967796597792768,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386122632064638720,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386338208703819520,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386123039188869120,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385918843118260224,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386018736772030464,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386132088659726336,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386094167890317312,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385977614637088768,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385914161314635520,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386076145288941568,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385923447310651136,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386158178786816000,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386034512510033920,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385933216876486656,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386038624756539136,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386081359643426816,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386382210060668928,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386003277318344704,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386234038004994048,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386057699872296704,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1387287041239654400,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385936605718929408,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385927617849683968,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386081888863981568,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386094267530190848,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386157680889376768,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386000690250670080,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385884007938789120,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385978343116390400,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386166753223495680,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386018205206986752,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386294942432116736,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386023089386016768,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386079562057101312,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386009402201751552,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386672519084716032,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385964342311587840,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386100325820555264,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386212955851743232,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385930644585435136,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385988139957866496,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386008581313597440,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386119113668497408,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385981082399612928,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1387488176818868224,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386027435116859136,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385964331901275904,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385970440976338688,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386071980139552768,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386003134795898880,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385969656155066368,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385893465142272000,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386125867148054528,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386003336542003200,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385906868774707200,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385919246903959552,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386312499738210304,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386113531146240000,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385957224275717888,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1387022862771445504,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386005393843838720,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1387142963910807552,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386069576232939520,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386025503866462208,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386202820832112640,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385962004213551104,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1387229184808951808,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386004368558858240,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386309213375303680,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386003116970106880,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386341051233968128,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386300281999134720,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386057482519433216,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385906856699252736,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385997969888059136,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385937447100506112,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386282051909849088,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386079434080493568,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386220990192132096,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385929517076787200,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386096283945996288,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386035726928731904,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386122378606952448,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1388438687831183104,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385930176362602496,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385929176964808704,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385944806476685312,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386098805372866304,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385895228251549696,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385934729225117696,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385907965530677248,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1387061632518459136,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385976245633101824,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385977665178451968,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386340923580239872,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386109881640488704,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386011910605262848,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386005206366838784,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386286302405009408,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386468271994642432,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385941982581821440,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1387229231499911168,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386003127963357184,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386117857675730688,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385903517295161088,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386087403236909056,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385935837175717888,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386008713052491520,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386008502213169152,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386042172177329920,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386040203735863296,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385986743044767488,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386087598955896832,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385887850940534784,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386036443752148736,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386015946247127040,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386371484998844416,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386256607282180096,Supportive,Not Supportive,Supportive,Supportive
1385987458979057664,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385916220797440000,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386009471164452864,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385931440991490048,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385917416962596864,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385931296262737920,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385969623867313920,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385920770782621696,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385944564838633472,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386008105033555968,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385997428453777408,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385927839673892864,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386382254323245056,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386099042006884352,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386379467057246208,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386007821649580032,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386736626349613056,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385881082038558720,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386200564304863232,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385920771600490496,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386026882005676032,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386051552893358080,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385997724798099456,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385975519758389248,Supportive,Not Supportive,Supportive,Supportive
1386117141124947968,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386035487962451968,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385943836703264768,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386080816367869952,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386091269726740480,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386013411717353472,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386220770532208640,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386016452478701568,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386003610274828288,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386599979012300800,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385962651876876288,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386133295059148800,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385902358010474496,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386095528136617984,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386003910750576640,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385917421224005632,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386066916570279936,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386286247757426688,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385910239900299264,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386889597238587136,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385905598152142848,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1387229222842814464,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386078236988297216,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386003318342889472,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386090278860230656,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386037873552539648,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385921410317492224,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385950698966327296,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386012650396479488,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386455945052622848,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386159608620847104,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385948578120708096,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386078811268210688,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386911121651625984,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386007790116814848,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386087882893500416,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386110355055661056,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385936507391946752,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385992624545275904,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386226488324857856,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386000082156331008,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386221286721007616,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385934703467941888,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385976507311529984,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385973276300693504,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386124805594832896,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386477404525371136,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386039455316860928,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385934332670398464,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1387229283312185088,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386099252661690368,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385919235898101504,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386236193680019456,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386049110009131008,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386030861095669504,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386125457943301888,Supportive,Not Supportive,Supportive,Supportive
1386039999901089536,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386022856451108864,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385927341264670720,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386078657505075200,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385927071101333504,Not Supportive,Supportive,Not Supportive,Not Supportive
1386113444622053120,Not Supportive,Supportive,Not Supportive,Not Supportive
1387056782871199488,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386315406500040704,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386906401457549312,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386323792654323712,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386028813881167872,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386090369796907008,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386001559226564608,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386002996035788800,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385979696391860224,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386234752085250048,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386172819659239424,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386100241036894208,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386079574673563648,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386007998930243584,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385919084248788736,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385940409407397888,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386235920442183680,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385976096022204416,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385927660078047232,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386451516123451136,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385918568382955520,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385919016309506048,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385949758766862336,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386003510639177728,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386011375063941120,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386022530964770816,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385937322030649088,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386244349185384448,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385969779597524736,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1385927073374539520,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386106063758495488,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386789935919869952,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386129605657079808,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386753025788760064,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386002979715784704,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386067175874650112,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386125206176124928,Not Supportive,Not Supportive,Not Supportive,Not Supportive
1386003345593208832,Not Supportive,Not Supportive,Not Supportive,Not Supportive
